tag,name,A_MHz,B_MHz,C_MHz,doc_url
061516,CH 2 (OD)CHO,17490.68,6499.73,4882.95,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061516.cat
061517,CHD(OH)CHO,16987.8,6385.43,4843.81,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061517.cat
061518,CH 2 (OH)CDO,17151.0,6362.87,4778.92,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061518.cat
061519,"HNC 34 S, a -type",1348500.0,5744.83,5708.74,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061519.cat
061520,H 34 SCN,289830.0,5664.476,5549.725,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061520.cat
061521,ScO,,15393.39,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061521.cat
061522,26 AlCl v = 0 – 2,,7445.932,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061522.cat
061523,HC(S)NH 2,61754.78,6101.766,5549.863,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061523.cat
061524,c -C 3 CCH,45018.0,3504.064,3246.94,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061524.cat
061525,HC(O)OCH 2 D,18516.681,6730.196,5164.955,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061525.cat
061526,DC(O)OCH 3,18475.678,6768.437,5109.725,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e061526.cat
062501,l -C 5 H 2,277600.0,2304.7845,2285.805,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062501.cat
062502,TiN,,18589.351,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062502.cat
062503,aGg' -(CH 2 OH) 2,15361.186,5588.243,4614.49,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062503.cat
062504,gGg' -(CH 2 OH) 2,15210.06,5542.43,4595.44,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062504.cat
062505,OC 34 S,,5932.83,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062505.cat
062506,18 OCS,,5704.86,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062506.cat
062507,O 13 C 33 S,,5984.56,33.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062507.cat
062508,"Si 34 S, v = 0 – 12",,8828.865,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062508.cat
062509,"Si 34 S, v = 1 – 0 band",,8828.865,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062509.cat
062510,"30 SiS, v = 0 – 12",,8755.333,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062510.cat
062511,"30 SiS, v = 1 – 0 band",,8755.333,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062511.cat
062512,29 Si 33 S,,8782.417,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062512.cat
062513,H 2 SiS,1.0,8030.955,7658.006,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062513.cat
062514,C 4 N,,2424.36,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062514.cat
062515,trans -HC(O)SH,62036.09,6125.305,5569.642,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062515.cat
062516,cis -HC(O)SH,62927.71,6134.261,5584.754,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062516.cat
062517,C 4 13 CH,,2327.858,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062517.cat
062518,C 3 13 CCH,,2377.414,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062518.cat
062519,C 2 13 CC 2 H,,2394.973,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062519.cat
062520,C 13 CC 3 H,,2375.32,13.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062520.cat
062521,13 CC 4 H,,2319.352,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062521.cat
062522,C 5 D,,2262.129,5.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062522.cat
062523,gauche -C 2 H 5 SH,28746.91,5294.878,4846.58,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062523.cat
062524,anti -C 2 H 5 SH,28416.77,5485.766,4881.833,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062524.cat
062525,DSCO +,145159.0,5618.18,5401.17,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062525.cat
062526,AlCl v = 0 – 10,,7288.725,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062526.cat
062527,CH 3 OCH 2 OH,17237.94,5567.669,4813.191,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062527.cat
062528,"46 TiO, v = 0",,16177.068,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062528.cat
062529,"46 TiO, v = 1",,16084.381,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062529.cat
062530,"46 TiO, v = 2",,15991.135,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062530.cat
062531,"46 TiO, v = 3",,15897.33,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062531.cat
062532,c -C 3 HCCH,34638.81,3424.88,3113.64,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062532.cat
062533,HC(O)OCHD 2,18482.354,6261.052,4884.201,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062533.cat
062534,H 2 CSO,40404.5,9394.79,7607.15,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e062534.cat
063501,l -HC 4 N,,2302.398,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063501.cat
063502,O 13 C 34 S,,5911.73,34.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063502.cat
063503,18 O 13 CS,,5691.07,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063503.cat
063504,"29 Si 34 S, v = 0, 1",,8662.064,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063504.cat
063505,30 Si 33 S,,8627.084,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063505.cat
063506,c -C 3 HCN,34281.4,3513.37,3183.59,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063506.cat
063507,26 Al 37 Cl v = 0 – 2,,7288.725,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063507.cat
063508,Al 36 Cl v = 0 – 2,,7200.664,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063508.cat
063509,"47 TiO, v = 0",,16088.343,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063509.cat
063510,"47 TiO, v = 1",,15996.42,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063510.cat
063511,"47 TiO, v = 2",,15903.944,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063511.cat
063512,"47 TiO, v = 3",,15810.917,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063512.cat
063513,"SiCl + , v = 0, 1",,8582.04,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063513.cat
063514,HNSO,49315.86,9869.759,8205.147,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063514.cat
063515,cis -HSNO,68043.5,6289.206,5749.964,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063515.cat
063516,trans -HSNO,70594.9,6176.187,5672.515,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063516.cat
063517,aGg' -CH 2 OHCH 2 OD,14620.25,5548.42,4517.883,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e063517.cat
064501,p-c -SiC 3,1.0,6284.94,5388.84,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064501.cat
064502,"SO 2 , v = 0",60778.55,10318.074,8799.703,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064502.cat
064503,"SO 2 , v 2 = 1",61954.816,10320.397,8783.856,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064503.cat
064504,"TiO, v = 0",,16003.56,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064504.cat
064505,l -SiC 3,,2747.71,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064505.cat
064506,CuH,,234357.73,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064506.cat
064507,CH 3 C 4 H,159140.0,2035.747,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064507.cat
064508,ScF,,11806.8,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064508.cat
064509,H 2 C 4 N,,1.0,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064509.cat
064510,OC 36 S,,5799.69,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064510.cat
064511,18 OC 34 S,,5559.97,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064511.cat
064512,"SO 2 , ν 2",55.0,10318.074,8799.703,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064512.cat
064513,"30 Si 34 S, v = 0, 1",,8506.726,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064513.cat
064514,Si 36 S,,8607.497,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064514.cat
064515,KCCH,,2970.831,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064515.cat
064516,o-c -SiC 3,1.0,11345.2,5936.2,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064516.cat
064517,gauche -C 2 H 5 34 SH,28708.9,5175.22,4845.4,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064517.cat
064518,CrC,,19480.74,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064518.cat
064519,Al 37 Cl v = 0 – 10,,7117.512,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064519.cat
064520,H 2 C(CCH) 2,19076.75,2859.29,2520.861,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064520.cat
064521,"TiO, v = 1",,15912.365,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064521.cat
064522,"TiO, v = 2",,15820.624,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064522.cat
064523,"TiO, v = 3",,15728.34,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064523.cat
064524,"TiO, v = 4",,15635.5,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064524.cat
064525,"TiO, v = 5",,15542.12,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064525.cat
064526,H 2 C 3 HCCH,25965.0,2616.376,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064526.cat
064527,HC 3 HCN,29173.01,2807.945,2256.929,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064527.cat
064528,CaC 2,1.0,7551.4,6582.8,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e064528.cat
065501,33 SO 2,59856.479,10318.298,8780.139,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065501.cat
065502,SO 17 O,59883.729,10008.214,8555.137,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065502.cat
065503,CH 3 C 3 N,158099.0,2065.74,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065503.cat
065504,ZnH,,196292.99,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065504.cat
065505,CH 3 CCNC,157151.0,2065.74,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065505.cat
065506,H 2 CCCHCN,25981.0,2689.27,2474.82,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065506.cat
065507,29 Si 36 S,,8440.688,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065507.cat
065508,"KCN, KNC",58265.83,4939.671,4535.832,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065508.cat
065509,HS 2,296978.96,7996.104,7776.999,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065509.cat
065510,cis -HOSO +,44183.5,9899.77,8070.1,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065510.cat
065511,CaCCH,,3396.491,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065511.cat
065512,SiC 3 H,,2604.88,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065512.cat
065513,HC 4 O,,2279.914,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065513.cat
065514,HCCCH 2 CN,19820.19,2909.594,2573.225,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065514.cat
065515,"49 TiO, v = 0",,15.0,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065515.cat
065516,"49 TiO, v = 1",,15831.432,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065516.cat
065517,"49 TiO, v = 2",,15740.396,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065517.cat
065518,"49 TiO, v = 3",,15.0,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065518.cat
065519,H 2 C=C=CHNC,28069.76,2813.63,2599.003,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e065519.cat
066501,34 SO 2,58991.182,10318.51,8761.302,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066501.cat
066502,SO 18 O,59101.176,9724.597,8331.607,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066502.cat
066503,CaNC,,4048.755,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066503.cat
066504,65 CuH,,234245.09,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066504.cat
066505,30 Si 36 S,,8285.343,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066505.cat
066506,H 2 C(CN) 2,20882.76,2942.288,2616.738,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066506.cat
066507,H 2 S 2,146858.11,6970.426,6967.686,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066507.cat
066508,SiC 2 N,,2639.73,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066508.cat
066509,H 2 C 4 O,282000.0,2160.72,4.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066509.cat
066510,DS 2,155409.6,7795.28,7410.92,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066510.cat
066511,52 CrN,,18702.9,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066511.cat
066512,"50 TiO, v = 0",,15843.793,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066512.cat
066513,"50 TiO, v = 1",,15753.966,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066513.cat
066514,"50 TiO, v = 2",,15663.603,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066514.cat
066515,"50 TiO, v = 3",,15572.704,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066515.cat
066516,"Ti 18 O, v = 0",,14669.614,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066516.cat
066517,"Ti 18 O, v = 1",,14589.62,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066517.cat
066518,"Ti 18 O, v = 2",,14509.166,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066518.cat
066519,"Ti 18 O, v = 3",,14428.254,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066519.cat
066520,"c -C 5 H 6 , v = 0",8426.109,8225.64,4271.437,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066520.cat
066521,CH 2 DC 3 N,120121.0,1993.494,1985.264,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066521.cat
066522,H 2 NC 3 N,317955.0,2118.55,2106.15,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066522.cat
066523,H 2 C 3 Si,1.0,2518.36,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066523.cat
066524,NC 3 O,119116.0,2412.0,2364.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e066524.cat
067501,66 ZnH,,196201.93,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067501.cat
067502,NCHCCO,29601.18,2812.149,2563.722,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067502.cat
067503,c -C 3 H 5 CN,15796.097,3465.1162,3286.2501,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067503.cat
067504,c -C 4 H 4 NH,9130.632,9001.364,4532.11,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067504.cat
067505,HCCNSi,,2844.83,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067505.cat
067506,48 TiF,,11040.097,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067506.cat
067507,c -C 5 H 6 - 13 C 1,8420.043,8040.433,1.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067507.cat
067508,c -C 5 H 6 - 13 C 2,8345.133,8108.711,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067508.cat
067509,c -C 5 H 6 - 13 C 5,8226.053,8219.483,5.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067509.cat
067510,c -C 5 H 6 -D 1,8414.05,7591.89,4091.15,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067510.cat
067511,c -C 5 H 6 -D 2,8307.04,7678.12,4090.26,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067511.cat
067512,c -C 5 H 6 -D 5,8129.95,7859.54,4145.09,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067512.cat
067513,E-CH 3 CHCHCN,38054.0,2297.077,2195.187,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067513.cat
067514,s-CH 2 CHCH 2 CN,11322.988,3739.337,2858.543,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067514.cat
067515,g-CH 2 CHCH 2 CN,19707.694,2619.84,2497.513,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e067515.cat
068501,FeC,,20173.4,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e068501.cat
068502,HC 3 P,,2656.3933,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e068502.cat
068503,"C 3 S, v = 0",,2890.38,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e068503.cat
068504,"C 3 O 2 , ν 7",,2265.359,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e068504.cat
068505,"C 3 S, v 5 = 1",,2902.705,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e068505.cat
068506,H 2 CNCH 2 CN,12318.415,3912.427,3022.365,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e068506.cat
068507,c -C 4 H 4 O,9447.123,9246.744,4670.825,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e068507.cat
068508,"Si 2 C, v = 0",64074.3,4395.52,4102.13,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e068508.cat
068509,NCNSi,,2909.423,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e068509.cat
068510,52 CrO,,15722.03,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e068510.cat
068511,NCCNO,,2310.998,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e068511.cat
068512,HNC(CH 3 )CN,9812.18,4168.227,2975.169,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e068512.cat
068513,CH 2 CHCHCO,39532.83,2392.93,2256.002,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e068513.cat
069501,NC 2 P,,2704.4802,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069501.cat
069502,C 13 CCS,,2861.371,13.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069502.cat
069503,13 CCCS,,2783.062,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069503.cat
069504,68 ZnH,,196116.14,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069504.cat
069505,"n -C 3 H 7 CN, v = 0",23668.32,2268.147,2152.963,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069505.cat
069506,i -C 3 H 7 CN,7940.877,3968.088,2901.053,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069506.cat
069507,CC 13 CS,,2890.385,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069507.cat
069508,"g-n -C 3 H 7 CN, v 30 = 1",10119.06,3259.724,2700.286,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069508.cat
069509,"a-n -C 3 H 7 CN, v 30 = 1",22857.46,2269.599,2157.969,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069509.cat
069510,"g-n -C 3 H 7 CN, v 29 = 1",10084.14,3270.156,2705.891,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069510.cat
069511,"a-n -C 3 H 7 CN, v 18 = 1",24406.4,2273.305,2154.939,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069511.cat
069512,"g-n -C 3 H 7 CN, v 30 = 2",10181.43,3251.182,2694.952,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069512.cat
069513,"a-n -C 3 H 7 CN, v 30 = 2",22140.1,2271.215,2163.133,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069513.cat
069514,"g-n -C 3 H 7 CN, v 28 = 1",10023.5,3269.91,2705.28,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069514.cat
069515,"a-n -C 3 H 7 CN, v 29 = 1",23667.6,2265.828,2151.469,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069515.cat
069516,"i -C 3 H 7 CN, v 30 = 1",7896.75,3980.03,2899.86,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069516.cat
069517,HC 3 S,,2688.47,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069517.cat
069518,c -C 2 H 3 (O)CN,18456.28,3524.701,3367.814,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069518.cat
069519,HC 3 S +,,2735.463,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069519.cat
069520,t -C 2 H 3 NCO,62586.31,2437.747,2346.478,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069520.cat
069521,cis -C 2 H 3 NCO,20144.1,3107.453,2689.427,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e069521.cat
070501,NiC,,19116.22,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070501.cat
070502,C 3 34 S,,2820.369,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070502.cat
070503,H 2 C 3 S,285.0,2539.278,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070503.cat
070504,NCC(O)NH 2,11328.38,4280.639,3103.027,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070504.cat
070505,CH 3 CH(NH 2 )CN,8329.21,3984.325,2945.429,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070505.cat
070506,C 13 C 13 CS,,2861.4,13.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070506.cat
070507,13 CC 13 CS,,2783.092,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070507.cat
070508,i -C 3 H 7 13 CN,7939.3,3939.12,2885.73,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070508.cat
070509,(CH 3 ) 2 13 CHCN,7921.8,3956.55,2897.62,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070509.cat
070510,13 CH 3 (CH 3 )CHCN,7747.3,3927.94,2854.37,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070510.cat
070511,HC 2 CHS,42652.029,3109.382,2894.265,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070511.cat
070512,56 FeN,,18085.79,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070512.cat
070513,"NH 2 CH 2 CH 2 CN, conf. I",10526.536,3387.385,2781.575,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070513.cat
070514,"NH 2 CH 2 CH 2 CN, conf. II",10281.325,3367.743,2761.075,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070514.cat
070515,NCCS,186470.0,2851.0,2808.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070515.cat
070516,c -H 2 C 3 S,32121.0,4080.327,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070516.cat
070517,H 3 C 2 CHCH 2 O,17367.29,3138.208,2.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070517.cat
070601,54 FeO Ω = 4,,15620.85,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070601.cat
070602,54 FeO Ω = 3,,15620.85,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070602.cat
070603,54 FeO Ω = 2,,15620.85,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e070603.cat
071501,CoC,,20798.17,,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e071501.cat
071502,C 3 Cl,182319.0,2870.63,3.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e071502.cat
071503,CC 13 C 34 S,,2820.291,34.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e071503.cat
071504,C 13 CC 34 S,,2790.961,13.0,https://cdms.astro.uni-koeln.de/cgi-bin/cdmsinfo?file=e071504.cat
